Tamanho Hairpin sem Loop,Entropia_HP_S_Loop,HP_S_Loop_state_change,GC_Inicial_Hairpin
0.9524,0.9828,0.1562,1
0.9524,0.9828,0.9688,0.5
0.9524,0.9828,0.8438,0.6667
0.9524,0.9828,0.7812,0.75
0.9524,0.9828,0.6562,0.8333
0.9524,0.9828,0.5938,0.8333
0.9524,0.9828,0.8438,0.5833
0.9524,0.9828,0.9062,0.5833
0.9524,0.9828,1,0.4167
0.9524,0.9828,0.4688,0.9167
0.9524,0.9828,0.4062,1
0.9524,0.9828,0.7188,0.75
0.9524,0.9828,1,0.5
0.9524,0.9828,0.5312,0.9167
0.9524,0.9828,0.9062,0.6667
0.9524,0.9828,0.9688,0.5833
0.9524,0.966,1,0.1667
0.9524,0.966,1,0.0833
0.9524,0.966,1,0
0.9524,0.966,1,0.25
0.9524,0.966,0.9062,0.5833
0.9524,0.966,0.4688,1
0.9524,0.966,0.5938,0.9167
0.9524,0.966,1,0.3333
0.9524,0.966,1,0.5833
0.9524,0.966,1,0.4167
0.9524,0.966,0.5312,1
0.9524,0.966,0.9062,0.6667
0.9524,0.966,0.6562,0.9167
0.9524,0.966,0.8438,0.75
0.9524,0.966,0.7812,0.8333
0.9524,0.966,0.9688,0.5833
0.9524,0.966,0.7188,0.8333
0.9524,0.966,1,0.5
0.9524,0.966,0.9062,0.75
0.9524,0.966,0.9688,0.6667
0.9524,0.9433,0.9062,0.1667
0.9524,0.9433,0.9062,0.0833
0.9524,0.9433,0.9062,0.4167
0.9524,0.9433,0.9688,0.3333
0.9524,0.9433,0.9062,0
0.9524,0.9433,0.9688,0.1667
0.9524,0.9433,0.9688,0.0833
0.9524,0.9433,0.9062,0.25
0.9524,0.9433,0.9688,0.4167
0.9524,0.9433,0.9062,0.5
0.9524,0.9433,0.9062,0.5833
0.9524,0.9433,0.9688,0.25
0.9524,0.9433,0.9688,0.5833
0.9524,0.9433,0.9062,0.3333
0.9524,0.9433,0.9688,0.5
0.9524,0.9433,0.7812,0.8333
0.9524,0.9433,0.7188,0.9167
0.9524,0.9433,0.7812,0.9167
0.9524,0.9433,0.5938,1
0.9524,0.9433,0.9062,0.6667
0.9524,0.9433,0.9062,0.75
0.9524,0.9433,0.6562,1
0.9524,0.9141,0.7812,0.0833
0.9524,0.9141,0.7812,0.5833
0.9524,0.9141,0.8438,0.1667
0.9524,0.9141,0.7812,0
0.9524,0.9141,0.7812,0.5
0.9524,0.9141,0.8438,0.25
0.9524,0.9141,0.7812,0.25
0.9524,0.9141,0.8438,0.0833
0.9524,0.9141,0.7812,0.1667
0.9524,0.9141,0.8438,0.5833
0.9524,0.9141,0.7812,0.3333
0.9524,0.9141,0.7812,0.4167
0.9524,0.9141,0.7812,0.6667
0.9524,0.9141,0.8438,0.3333
0.9524,0.9141,0.8438,0.4167
0.9524,0.9141,0.8438,0.6667
0.9524,0.9141,0.8438,0.5
0.9524,0.9141,0.7812,0.75
0.9524,0.9141,0.7812,0.8333
0.9524,0.9141,0.7812,0.9167
0.9524,0.9141,0.8438,0.75
0.9524,0.9141,0.7188,1
0.9524,0.8777,0.6562,0.75
0.9524,0.8777,0.6562,0.4167
0.9524,0.8777,0.6562,0.0833
0.9524,0.8777,0.7188,0.25
0.9524,0.8777,0.6562,0
0.9524,0.8777,0.6562,0.25
0.9524,0.8777,0.7188,0.1667
0.9524,0.8777,0.7188,0.0833
0.9524,0.8777,0.6562,0.1667
0.9524,0.8777,0.7188,0.4167
0.9524,0.8777,0.6562,0.3333
0.9524,0.8777,0.6562,0.6667
0.9524,0.8777,0.7188,0.5
0.9524,0.8777,0.6562,0.8333
0.9524,0.8777,0.7188,0.5833
0.9524,0.8777,0.7188,0.3333
0.9524,0.8777,0.6562,0.5
0.9524,0.8777,0.7188,0.6667
0.9524,0.8777,0.6562,0.5833
0.9524,0.8777,0.7188,0.9167
0.9524,0.8777,0.6562,1
0.9524,0.8777,0.7188,0.8333
0.9524,0.8777,0.6562,0.9167
0.9524,0.8777,0.7188,0.75
0.9524,0.8777,0.7188,1
0.9524,0.8333,0.5938,0.4167
0.9524,0.8333,0.5312,0.3333
0.9524,0.8333,0.5312,0
0.9524,0.8333,0.5938,0.1667
0.9524,0.8333,0.5938,0.0833
0.9524,0.8333,0.5312,0.5833
0.9524,0.8333,0.5312,0.5
0.9524,0.8333,0.5938,0.6667
0.9524,0.8333,0.5938,0.5833
0.9524,0.8333,0.5312,0.4167
0.9524,0.8333,0.5312,0.6667
0.9524,0.8333,0.5938,0.25
0.9524,0.8333,0.5312,0.8333
0.9524,0.8333,0.5312,1
0.9524,0.8333,0.5938,0.3333
0.9524,0.8333,0.5938,0.5
0.9524,0.8333,0.5312,0.0833
0.9524,0.8333,0.5938,0.8333
0.9524,0.8333,0.5312,0.25
0.9524,0.8333,0.5312,0.1667
0.9524,0.8333,0.5938,1
0.9524,0.8333,0.5312,0.75
0.9524,0.8333,0.5938,0.9167
0.9524,0.8333,0.5938,0.75
0.9524,0.8333,0.5312,0.9167
0.9524,0.7793,0.4062,0.1667
0.9524,0.7793,0.4688,0.1667
0.9524,0.7793,0.4062,0.0833
0.9524,0.7793,0.4062,0.25
0.9524,0.7793,0.4062,0
0.9524,0.7793,0.4688,1
0.9524,0.7793,0.4062,1
0.9524,0.7793,0.4062,0.3333
0.9524,0.7793,0.4688,0.3333
0.9524,0.7793,0.4688,0.6667
0.9524,0.7793,0.4062,0.8333
0.9524,0.7793,0.4062,0.4167
0.9524,0.7793,0.4688,0.9167
0.9524,0.7793,0.4688,0.25
0.9524,0.7793,0.4688,0.0833
0.9524,0.7793,0.4688,0.75
0.9524,0.7793,0.4688,0.8333
0.9524,0.7793,0.4062,0.5
0.9524,0.7793,0.4688,0.4167
0.9524,0.7793,0.4062,0.6667
0.9524,0.7793,0.4688,0.5
0.9524,0.7793,0.4062,0.9167
0.9524,0.7793,0.4688,0.5833
0.9524,0.7793,0.4062,0.5833
0.9524,0.7793,0.4062,0.75
0.9524,0.7131,0.2812,0.75
0.9524,0.7131,0.3438,0.0833
0.9524,0.7131,0.3438,1
0.9524,0.7131,0.3438,0.1667
0.9524,0.7131,0.3438,0.25
0.9524,0.7131,0.2812,0.8333
0.9524,0.7131,0.3438,0.9167
0.9524,0.7131,0.2812,0.3333
0.9524,0.7131,0.2812,0.4167
0.9524,0.7131,0.3438,0.4167
0.9524,0.7131,0.2812,0
0.9524,0.7131,0.2812,0.1667
0.9524,0.7131,0.3438,0.5833
0.9524,0.7131,0.2812,0.0833
0.9524,0.7131,0.3438,0.3333
0.9524,0.7131,0.3438,0.75
0.9524,0.7131,0.3438,0.5
0.9524,0.7131,0.2812,0.9167
0.9524,0.7131,0.2812,1
0.9524,0.7131,0.3438,0.6667
0.9524,0.7131,0.2812,0.6667
0.9524,0.7131,0.2812,0.25
0.9524,0.7131,0.2812,0.5
0.9524,0.7131,0.3438,0.8333
0.9524,0.7131,0.2812,0.5833
0.9524,0.629,0.1562,1
0.9524,0.629,0.2188,1
0.9524,0.629,0.2188,0.25
0.9524,0.629,0.1562,0.4167
0.9524,0.629,0.2188,0.0833
0.9524,0.629,0.2188,0.4167
0.9524,0.629,0.2188,0.5833
0.9524,0.629,0.2188,0.6667
0.9524,0.629,0.2188,0.3333
0.9524,0.629,0.1562,0.1667
0.9524,0.629,0.2188,0.1667
0.9524,0.629,0.1562,0
0.9524,0.629,0.2188,0.75
0.9524,0.629,0.1562,0.8333
0.9524,0.629,0.2188,0.9167
0.9524,0.629,0.2188,0.5
0.9524,0.629,0.1562,0.75
0.9524,0.629,0.1562,0.5
0.9524,0.629,0.1562,0.0833
0.9524,0.629,0.2188,0.8333
0.9524,0.629,0.1562,0.6667
0.9524,0.629,0.1562,0.3333
0.9524,0.629,0.1562,0.5833
0.9524,0.629,0.1562,0.9167
0.9524,0.629,0.1562,0.25
0.9524,0.5,0.0312,1
0.9524,0.5,0.0938,1
0.9524,0.8777,0.0938,0.1667
0.9524,0.9828,0.2188,0.6667
0.9524,0.9993,0.2812,1
0.9524,0.9993,0.7188,0.6667
0.9524,0.9993,0.8438,0.5833
0.9524,0.9993,0.5312,0.8333
0.9524,0.9993,0.9688,0.5
0.9524,0.9993,0.7812,0.6667
0.9524,0.9993,1,0.5
0.9524,0.9993,0.9062,0.5833
0.9524,0.9993,0.2188,0.9167
0.9524,0.9939,0.2812,1
0.9524,0.9939,0.5938,0.8333
0.9524,0.9939,0.9688,0.5833
0.9524,0.9939,0.8438,0.6667
0.9524,0.9939,0.7812,0.75
0.9524,0.9939,0.7188,0.75
0.9524,0.9939,0.9062,0.6667
0.9524,0.9939,0.6562,0.8333
0.9524,0.9939,0.3438,0.9167
0.9524,0.9828,1,0.5833
0.9524,0.9828,0.7188,0.8333
0.9524,0.9828,0.5938,0.9167
0.9524,0.9828,0.3438,1
0.9524,0.9828,1,0.6667
0.9524,0.9828,0.8438,0.75
0.9524,0.9828,0.4688,1
0.9524,0.9828,0.6562,0.9167
0.9524,0.9828,0.9688,0.6667
0.9524,0.9828,0.5312,1
0.9524,0.966,0.5938,1
0.9524,0.966,0.7812,0.9167
0.9524,0.966,0.6562,1
0.9524,0.966,0.8438,0.8333
0.9524,0.966,0.7188,0.9167
0.9524,0.966,1,0.6667
0.9524,0.9433,0.9688,0
0.9524,0.9433,1,0.0833
0.9524,0.9433,1,0.1667
0.9524,0.9433,1,0.3333
0.9524,0.9433,1,0.25
0.9524,0.9433,1,0
0.9524,0.9433,1,0.5
0.9524,0.9433,1,0.4167
0.9524,0.9433,0.8438,0.8333
0.9524,0.9433,0.8438,0.9167
0.9524,0.9433,0.9062,0.8333
0.9524,0.9433,1,0.5833
0.9524,0.9433,0.9688,0.75
0.9524,0.9433,0.9688,0.6667
0.9524,0.9141,0.8438,0
0.9524,0.9141,0.9062,0.25
0.9524,0.9141,0.9062,0.5
0.9524,0.9141,0.9688,0.5
0.9524,0.9141,0.9062,0.1667
0.9524,0.9141,0.9688,0.0833
0.9524,0.9141,0.9062,0.0833
0.9524,0.9141,0.9062,0
0.9524,0.9141,0.9688,0.1667
0.9524,0.9141,0.9688,0.25
0.9524,0.9141,0.9062,0.4167
0.9524,0.9141,0.9062,0.3333
0.9524,0.9141,0.9688,0.3333
0.9524,0.9141,0.9062,0.5833
0.9524,0.9141,0.8438,0.8333
0.9524,0.9141,0.9062,0.75
0.9524,0.9141,0.7812,1
0.9524,0.9141,0.9688,0.4167
0.9524,0.9141,0.9688,0.75
0.9524,0.9141,0.8438,0.9167
0.9524,0.9141,0.9062,0.6667
0.9524,0.9141,0.9062,0.8333
0.9524,0.9141,0.9688,0.5833
0.9524,0.9141,0.9688,0.6667
0.9524,0.9141,0.9062,1
0.9524,0.9141,0.8438,1
0.9524,0.8777,0.7812,0.5
0.9524,0.8777,0.7188,0
0.9524,0.8777,0.7812,0.1667
0.9524,0.8777,0.7812,0.25
0.9524,0.8777,0.7812,0
0.9524,0.8777,0.7812,0.5833
0.9524,0.8777,0.8438,0.3333
0.9524,0.8777,0.7812,0.4167
0.9524,0.8777,0.8438,0.4167
0.9524,0.8777,0.7812,0.0833
0.9524,0.8777,0.7812,0.3333
0.9524,0.8777,0.8438,0.1667
0.9524,0.8777,0.7812,0.6667
0.9524,0.8777,0.8438,0.0833
0.9524,0.8777,0.8438,0.25
0.9524,0.8777,0.8438,0.5
0.9524,0.8777,0.7812,0.75
0.9524,0.8777,0.8438,0.5833
0.9524,0.8777,0.8438,0.75
0.9524,0.8777,0.7812,1
0.9524,0.8777,0.7812,0.8333
0.9524,0.8777,0.8438,0.6667
0.9524,0.8777,0.8438,0.9167
0.9524,0.8777,0.8438,0.8333
0.9524,0.8777,0.7812,0.9167
0.9524,0.8777,0.8438,1
0.9524,0.8333,0.5938,0
0.9524,0.8333,0.6562,0.4167
0.9524,0.8333,0.7188,0.4167
0.9524,0.8333,0.6562,0.0833
0.9524,0.8333,0.7188,0.6667
0.9524,0.8333,0.6562,0.1667
0.9524,0.8333,0.6562,0.5
0.9524,0.8333,0.6562,0.8333
0.9524,0.8333,0.7188,0.1667
0.9524,0.8333,0.7188,0.25
0.9524,0.8333,0.6562,0.3333
0.9524,0.8333,0.6562,0
0.9524,0.8333,0.6562,0.9167
0.9524,0.8333,0.6562,0.75
0.9524,0.8333,0.6562,0.25
0.9524,0.8333,0.7188,0.0833
0.9524,0.8333,0.6562,1
0.9524,0.8333,0.6562,0.6667
0.9524,0.8333,0.7188,0.8333
0.9524,0.8333,0.7188,0.5833
0.9524,0.8333,0.7188,0.3333
0.9524,0.8333,0.7188,1
0.9524,0.8333,0.6562,0.5833
0.9524,0.8333,0.7188,0.5
0.9524,0.8333,0.7188,0.9167
0.9524,0.8333,0.7188,0.75
0.9524,0.7793,0.5312,0.0833
0.9524,0.7793,0.5312,0.4167
0.9524,0.7793,0.5938,0.1667
0.9524,0.7793,0.5312,0.5833
0.9524,0.7793,0.5312,0.25
0.9524,0.7793,0.5312,0.1667
0.9524,0.7793,0.5938,0.3333
0.9524,0.7793,0.5938,0.25
0.9524,0.7793,0.5312,0.5
0.9524,0.7793,0.5312,0
0.9524,0.7793,0.5938,0.5
0.9524,0.7793,0.5938,0.8333
0.9524,0.7793,0.5312,0.3333
0.9524,0.7793,0.5312,0.6667
0.9524,0.7793,0.5938,0.0833
0.9524,0.7793,0.4688,0
0.9524,0.7793,0.5312,0.75
0.9524,0.7793,0.5938,0.4167
0.9524,0.7793,0.5938,0.5833
0.9524,0.7793,0.5312,0.9167
0.9524,0.7793,0.5938,1
0.9524,0.7793,0.5312,1
0.9524,0.7793,0.5312,0.8333
0.9524,0.7793,0.5938,0.75
0.9524,0.7793,0.5938,0.9167
0.9524,0.7793,0.5938,0.6667
0.9524,0.7131,0.4062,0
0.9524,0.7131,0.4688,0.8333
0.9524,0.7131,0.4688,0.6667
0.9524,0.7131,0.4062,0.5
0.9524,0.7131,0.4062,0.9167
0.9524,0.7131,0.4062,0.8333
0.9524,0.7131,0.4688,1
0.9524,0.7131,0.4688,0.1667
0.9524,0.7131,0.4062,0.5833
0.9524,0.7131,0.4062,0.75
0.9524,0.7131,0.4062,0.25
0.9524,0.7131,0.4062,0.1667
0.9524,0.7131,0.4688,0.5
0.9524,0.7131,0.4688,0.25
0.9524,0.7131,0.4062,0.6667
0.9524,0.7131,0.4688,0.3333
0.9524,0.7131,0.4688,0.5833
0.9524,0.7131,0.4688,0.0833
0.9524,0.7131,0.4688,0.9167
0.9524,0.7131,0.4062,1
0.9524,0.7131,0.4062,0.4167
0.9524,0.7131,0.4062,0.0833
0.9524,0.7131,0.4688,0.75
0.9524,0.7131,0.4688,0.4167
0.9524,0.7131,0.4062,0.3333
0.9524,0.7131,0.3438,0
0.9524,0.629,0.2812,1
0.9524,0.629,0.3438,0.6667
0.9524,0.629,0.3438,1
0.9524,0.629,0.3438,0.5833
0.9524,0.629,0.2812,0.25
0.9524,0.629,0.2812,0.1667
0.9524,0.629,0.3438,0.75
0.9524,0.629,0.3438,0.0833
0.9524,0.629,0.3438,0.25
0.9524,0.629,0.3438,0.4167
0.9524,0.629,0.2812,0.5833
0.9524,0.629,0.2812,0.6667
0.9524,0.629,0.3438,0.9167
0.9524,0.629,0.3438,0.8333
0.9524,0.629,0.2812,0.4167
0.9524,0.629,0.3438,0.1667
0.9524,0.629,0.2812,0
0.9524,0.629,0.2812,0.3333
0.9524,0.629,0.3438,0.5
0.9524,0.629,0.3438,0.3333
0.9524,0.629,0.2188,0
0.9524,0.629,0.2812,0.5
0.9524,0.629,0.2812,0.9167
0.9524,0.629,0.2812,0.8333
0.9524,0.629,0.2812,0.75
0.9524,0.629,0.2812,0.0833
0.9524,0.5,0.2188,1
0.9524,0.5,0.1562,1
0.9524,0.9993,0.4062,0.9167
0.9524,0.9993,0.4062,1
0.9524,0.9993,0.5938,0.75
0.9524,0.9993,0.5938,0.8333
0.9524,0.9993,0.4688,0.8333
0.9524,0.9993,0.6562,0.8333
0.9524,0.9993,0.7812,0.75
0.9524,0.9993,0.7188,0.75
0.9524,0.9993,0.4688,0.9167
0.9524,0.9993,0.6562,0.75
0.9524,0.9939,0.4062,1
0.9524,0.9939,0.7188,0.8333
0.9524,0.9939,0.9688,0.6667
0.9524,0.9939,0.8438,0.75
0.9524,0.9939,0.6562,0.9167
0.9524,0.9939,0.5938,0.9167
0.9524,0.9939,1,0.5833
0.9524,0.9939,1,0.6667
0.9524,0.9828,0.7812,0.9167
0.9524,0.9828,0.7812,0.8333
0.9524,0.9828,0.9062,0.75
0.9524,0.9828,0.8438,0.8333
0.9524,0.9828,0.5938,1
0.9524,0.9828,0.7188,0.9167
0.9524,0.966,0.9062,0.9167
0.9524,0.966,0.9062,0.8333
0.9524,0.966,1,0.75
0.9524,0.966,0.9688,0.75
0.9524,0.966,0.7188,1
0.9524,0.966,0.7812,1
0.9524,0.966,0.8438,0.9167
0.9524,0.9433,0.7188,1
0.9524,0.9433,1,0.6667
0.9524,0.9433,0.9688,0.9167
0.9524,0.9433,0.7812,1
0.9524,0.9433,0.9688,0.8333
0.9524,0.9433,0.8438,1
0.9524,0.9433,1,0.75
0.9524,0.9433,0.9062,0.9167
0.9524,0.9433,1,0.8333
0.9524,0.9141,0.9688,0
0.9524,0.9141,1,0.0833
0.9524,0.9141,1,0.25
0.9524,0.9141,1,0
0.9524,0.9141,1,0.1667
0.9524,0.9141,1,0.5833
0.9524,0.9141,1,0.3333
0.9524,0.9141,1,0.4167
0.9524,0.9141,0.9688,0.9167
0.9524,0.9141,1,0.6667
0.9524,0.9141,1,0.5
0.9524,0.9141,1,0.9167
0.9524,0.9141,0.9062,0.9167
0.9524,0.9141,0.9688,0.8333
0.9524,0.9141,1,0.8333
0.9524,0.9141,1,0.75
0.9524,0.9141,0.9688,1
0.9524,0.8777,0.9062,0.5
0.9524,0.8777,0.9688,0.0833
0.9524,0.8777,0.9062,0.0833
0.9524,0.8777,0.9062,0
0.9524,0.8777,0.9062,0.25
0.9524,0.8777,0.9062,0.4167
0.9524,0.8777,0.8438,0
0.9524,0.8777,0.9062,0.1667
0.9524,0.8777,0.9062,0.75
0.9524,0.8777,0.9062,0.5833
0.9524,0.8777,0.9062,0.3333
0.9524,0.8777,0.9062,0.8333
0.9524,0.8777,0.9688,0.3333
0.9524,0.8777,0.9688,0.8333
0.9524,0.8777,0.9688,0.5
0.9524,0.8777,0.9062,0.9167
0.9524,0.8777,0.9688,0.25
0.9524,0.8777,0.9062,0.6667
0.9524,0.8777,0.9688,0.1667
0.9524,0.8777,0.9688,0.6667
0.9524,0.8777,0.9688,0.4167
0.9524,0.8777,0.9688,0.5833
0.9524,0.8777,0.9688,0.75
0.9524,0.8777,0.9062,1
0.9524,0.8333,0.7812,0
0.9524,0.8333,0.7188,0
0.9524,0.8333,0.7812,1
0.9524,0.8333,0.7812,0.0833
0.9524,0.8333,0.7812,0.25
0.9524,0.8333,0.7812,0.1667
0.9524,0.8333,0.7812,0.3333
0.9524,0.8333,0.8438,0.0833
0.9524,0.8333,0.8438,0.1667
0.9524,0.8333,0.7812,0.4167
0.9524,0.8333,0.8438,0.25
0.9524,0.8333,0.7812,0.5833
0.9524,0.8333,0.8438,0.3333
0.9524,0.8333,0.7812,0.6667
0.9524,0.8333,0.8438,1
0.9524,0.8333,0.8438,0.5
0.9524,0.8333,0.7812,0.5
0.9524,0.8333,0.7812,0.8333
0.9524,0.8333,0.8438,0.4167
0.9524,0.8333,0.8438,0.8333
0.9524,0.8333,0.8438,0.5833
0.9524,0.8333,0.7812,0.75
0.9524,0.8333,0.8438,0.6667
0.9524,0.8333,0.7812,0.9167
0.9524,0.8333,0.8438,0.75
0.9524,0.8333,0.8438,0.9167
0.9524,0.7793,0.6562,0.1667
0.9524,0.7793,0.6562,1
0.9524,0.7793,0.6562,0
0.9524,0.7793,0.7188,0.25
0.9524,0.7793,0.6562,0.0833
0.9524,0.7793,0.5938,0
0.9524,0.7793,0.6562,0.25
0.9524,0.7793,0.6562,0.5833
0.9524,0.7793,0.7188,0.5833
0.9524,0.7793,0.6562,0.4167
0.9524,0.7793,0.7188,0.1667
0.9524,0.7793,0.6562,0.3333
0.9524,0.7793,0.7188,0.6667
0.9524,0.7793,0.7188,0.75
0.9524,0.7793,0.7188,0.3333
0.9524,0.7793,0.7188,0.0833
0.9524,0.7793,0.6562,0.75
0.9524,0.7793,0.6562,0.5
0.9524,0.7793,0.7188,0.8333
0.9524,0.7793,0.6562,0.9167
0.9524,0.7793,0.6562,0.6667
0.9524,0.7793,0.7188,1
0.9524,0.7793,0.6562,0.8333
0.9524,0.7793,0.7188,0.5
0.9524,0.7793,0.7188,0.4167
0.9524,0.7793,0.7188,0.9167
0.9524,0.7131,0.5312,0.1667
0.9524,0.7131,0.5938,0.9167
0.9524,0.7131,0.5312,1
0.9524,0.7131,0.5312,0.75
0.9524,0.7131,0.5312,0.25
0.9524,0.7131,0.5938,1
0.9524,0.7131,0.5312,0
0.9524,0.7131,0.5938,0.8333
0.9524,0.7131,0.5312,0.8333
0.9524,0.7131,0.5938,0.6667
0.9524,0.7131,0.5312,0.0833
0.9524,0.7131,0.5312,0.9167
0.9524,0.7131,0.5938,0.0833
0.9524,0.7131,0.5312,0.5
0.9524,0.7131,0.4688,0
0.9524,0.7131,0.5312,0.4167
0.9524,0.7131,0.5938,0.5833
0.9524,0.7131,0.5938,0.5
0.9524,0.7131,0.5938,0.4167
0.9524,0.7131,0.5938,0.75
0.9524,0.7131,0.5312,0.3333
0.9524,0.7131,0.5312,0.5833
0.9524,0.7131,0.5312,0.6667
0.9524,0.7131,0.5938,0.3333
0.9524,0.7131,0.5938,0.1667
0.9524,0.7131,0.5938,0.25
0.9524,0.629,0.4062,1
0.9524,0.629,0.4688,0.6667
0.9524,0.629,0.4688,1
0.9524,0.629,0.4062,0.3333
0.9524,0.629,0.4062,0
0.9524,0.629,0.4688,0.8333
0.9524,0.629,0.4062,0.6667
0.9524,0.629,0.4688,0.4167
0.9524,0.629,0.4062,0.75
0.9524,0.629,0.4688,0.25
0.9524,0.629,0.4062,0.25
0.9524,0.629,0.4688,0.1667
0.9524,0.629,0.4688,0.75
0.9524,0.629,0.4688,0.0833
0.9524,0.629,0.4062,0.8333
0.9524,0.629,0.4062,0.4167
0.9524,0.629,0.4062,0.1667
0.9524,0.629,0.4062,0.0833
0.9524,0.629,0.4688,0.3333
0.9524,0.629,0.4688,0.5833
0.9524,0.629,0.4688,0.9167
0.9524,0.629,0.4062,0.9167
0.9524,0.629,0.4688,0.5
0.9524,0.629,0.4062,0.5833
0.9524,0.629,0.3438,0
0.9524,0.629,0.4062,0.5
0.9524,0.5,0.3438,1
0.9524,0.5,0.2812,1
0.9524,0.9828,0.1562,0.4167
0.9524,0.9993,0.5312,0.9167
0.9524,0.9993,0.5312,1
0.9524,0.9993,0.5938,0.9167
0.9524,0.9993,1,0.5833
0.9524,0.9993,0.8438,0.6667
0.9524,0.9993,0.9688,0.5833
0.9524,0.9939,0.5312,1
0.9524,0.9939,0.5312,0.9167
0.9524,0.9939,0.7812,0.8333
0.9524,0.9939,0.9062,0.75
0.9524,0.9939,0.4688,0.9167
0.9524,0.9828,1,0.75
0.9524,0.9828,0.9062,0.8333
0.9524,0.9828,0.7188,1
0.9524,0.9828,0.9688,0.75
0.9524,0.966,0.9688,0.9167
0.9524,0.966,0.9688,0.8333
0.9524,0.9433,0.9062,1
0.9524,0.8777,0.9688,0
0.9524,0.8777,1,0.1667
0.9524,0.8777,1,0.5
0.9524,0.8777,1,0.0833
0.9524,0.8777,1,0.5833
0.9524,0.8777,1,0.3333
0.9524,0.8777,1,0.25
0.9524,0.8777,1,0.4167
0.9524,0.8777,1,0
0.9524,0.8777,1,0.9167
0.9524,0.8777,1,0.6667
0.9524,0.8777,1,0.75
0.9524,0.8777,0.9688,0.9167
0.9524,0.8777,0.9688,1
0.9524,0.8777,1,0.8333
0.9524,0.8777,1,1
0.9524,0.8333,0.8438,0
0.9524,0.8333,0.9062,0.0833
0.9524,0.8333,0.9062,0.5
0.9524,0.8333,0.9062,0.25
0.9524,0.8333,0.9688,0.5
0.9524,0.8333,0.9062,0.8333
0.9524,0.8333,0.9062,0.1667
0.9524,0.8333,0.9062,0
0.9524,0.8333,0.9688,0.0833
0.9524,0.8333,0.9062,0.3333
0.9524,0.8333,0.9062,0.5833
0.9524,0.8333,0.9062,0.6667
0.9524,0.8333,0.9062,0.4167
0.9524,0.8333,0.9062,0.75
0.9524,0.8333,0.9688,0.3333
0.9524,0.8333,0.9688,0.1667
0.9524,0.8333,0.9688,0.4167
0.9524,0.8333,0.9688,0.25
0.9524,0.8333,0.9062,1
0.9524,0.8333,0.9688,0.5833
0.9524,0.8333,0.9062,0.9167
0.9524,0.8333,0.9688,0.6667
0.9524,0.8333,0.9688,0.8333
0.9524,0.8333,0.9688,0.9167
0.9524,0.8333,0.9688,0.75
0.9524,0.8333,0.9688,1
0.9524,0.7793,0.7812,0
0.9524,0.7793,0.7812,0.1667
0.9524,0.7793,0.7812,0.25
0.9524,0.7793,0.7188,0
0.9524,0.7793,0.7812,0.5833
0.9524,0.7793,0.7812,0.3333
0.9524,0.7793,0.7812,0.75
0.9524,0.7793,0.7812,0.5
0.9524,0.7793,0.8438,0.0833
0.9524,0.7793,0.7812,0.6667
0.9524,0.7793,0.8438,0.5
0.9524,0.7793,0.8438,0.3333
0.9524,0.7793,0.7812,0.9167
0.9524,0.7793,0.7812,0.0833
0.9524,0.7793,0.8438,0.6667
0.9524,0.7793,0.7812,1
0.9524,0.7793,0.8438,0.25
0.9524,0.7793,0.7812,0.8333
0.9524,0.7793,0.7812,0.4167
0.9524,0.7793,0.8438,0.5833
0.9524,0.7793,0.8438,0.4167
0.9524,0.7793,0.8438,0.9167
0.9524,0.7793,0.8438,0.75
0.9524,0.7793,0.8438,0.1667
0.9524,0.7793,0.8438,0.8333
0.9524,0.7793,0.8438,1
0.9524,0.7131,0.6562,0.4167
0.9524,0.7131,0.7188,0.75
0.9524,0.7131,0.7188,0.5
0.9524,0.7131,0.6562,0.1667
0.9524,0.7131,0.6562,1
0.9524,0.7131,0.6562,0
0.9524,0.7131,0.6562,0.8333
0.9524,0.7131,0.7188,0.25
0.9524,0.7131,0.6562,0.75
0.9524,0.7131,0.7188,0.6667
0.9524,0.7131,0.5938,0
0.9524,0.7131,0.6562,0.9167
0.9524,0.7131,0.6562,0.3333
0.9524,0.7131,0.7188,1
0.9524,0.7131,0.6562,0.5833
0.9524,0.7131,0.6562,0.0833
0.9524,0.7131,0.7188,0.0833
0.9524,0.7131,0.6562,0.25
0.9524,0.7131,0.6562,0.6667
0.9524,0.7131,0.6562,0.5
0.9524,0.7131,0.7188,0.9167
0.9524,0.7131,0.7188,0.4167
0.9524,0.7131,0.7188,0.1667
0.9524,0.7131,0.7188,0.3333
0.9524,0.7131,0.7188,0.8333
0.9524,0.7131,0.7188,0.5833
0.9524,0.629,0.5312,1
0.9524,0.629,0.5938,0.5833
0.9524,0.629,0.5312,0
0.9524,0.629,0.5938,0.4167
0.9524,0.629,0.5938,0.3333
0.9524,0.629,0.5312,0.75
0.9524,0.629,0.5312,0.25
0.9524,0.629,0.5938,0.5
0.9524,0.629,0.5938,1
0.9524,0.629,0.5938,0.0833
0.9524,0.629,0.5312,0.6667
0.9524,0.629,0.5312,0.5
0.9524,0.629,0.5312,0.8333
0.9524,0.629,0.4688,0
0.9524,0.629,0.5938,0.25
0.9524,0.629,0.5938,0.75
0.9524,0.629,0.5938,0.1667
0.9524,0.629,0.5312,0.0833
0.9524,0.629,0.5312,0.9167
0.9524,0.629,0.5938,0.8333
0.9524,0.629,0.5312,0.3333
0.9524,0.629,0.5312,0.5833
0.9524,0.629,0.5938,0.9167
